0.527063,0.527063,0.527063,-86.707,1e-06,-86.707,1e-06,1,1,0
0.531345,0.531345,0.531345,-87.701,1e-06,-87.701,1e-06,1,1,0
0.535614,0.535614,0.535614,-88.705,0,-88.705,0,1,1,0
0.539869,0.539869,0.539869,-89.716,0,-89.716,0,0,0,0
0.54411,0.54411,0.54411,-90.735,0,-90.735,0,0,0,0
0.548337,0.548337,0.548337,-91.763,0,-91.763,0,0,0,0
0.552551,0.552551,0.552551,-92.798,0,-92.798,0,0,0,0
0.55675,0.55675,0.55675,-93.839,0,-93.839,0,0,0,0
0.560935,0.560935,0.560935,-94.887,0,-94.887,0,0,0,0
0.565106,0.565106,0.565106,-95.94,0,-95.94,0,0,0,0
0.569262,0.569262,0.569262,-97,0,-97,0,0,0,0
0.573404,0.573404,0.573404,-98.066,0,-98.066,0,0,0,0
0.577532,0.577532,0.577532,-99.136,0,-99.136,0,0,0,0
0.581644,0.581644,0.581644,-100.21,0,-100.21,0,0,0,0
0.585742,0.585742,0.585742,-101.289,0,-101.289,0,0,0,0
0.589825,0.589825,0.589825,-102.371,0,-102.371,0,0,0,0
0.593893,0.593893,0.593893,-103.456,0,-103.456,0,0,0,0
0.597945,0.597945,0.597945,-104.545,0,-104.545,0,0,0,0
0.601983,0.601983,0.601983,-105.637,0,-105.637,0,0,0,0
0.606005,0.606005,0.606005,-106.732,0,-106.732,0,0,0,0
0.610012,0.610012,0.610012,-107.828,0,-107.828,0,0,0,0
0.614003,0.614003,0.614003,-108.927,0,-108.927,0,0,0,0
0.617979,0.617979,0.617979,-110.029,0,-110.029,0,0,0,0
0.621938,0.621938,0.621938,-111.133,0,-111.133,0,0,0,0
0.625882,0.625882,0.625882,-112.24,0,-112.24,0,0,0,0
0.629811,0.629811,0.629811,-113.348,0,-113.348,0,0,0,0
0.633723,0.633723,0.633723,-114.458,0,-114.458,0,0,0,0
0.637618,0.637618,0.637618,-115.572,0,-115.572,0,0,0,0
0.641498,0.641498,0.641498,-116.688,0,-116.688,0,0,0,0
0.645361,0.645361,0.645361,-117.807,0,-117.807,0,1,1,0
0.649208,0.649208,0.649208,-118.931,0,-118.931,0,1,1,0
0.653038,0.653038,0.653038,-120.055,0,-120.055,0,1,1,0
0.656852,0.656852,0.656852,-121.186,0,-121.186,0,1,1,0
0.660649,0.660649,0.660649,-122.319,0,-122.319,0,1,1,0
0.664429,0.664429,0.664429,-123.457,0,-123.457,0,1,1,0
0.668192,0.668192,0.668192,-124.6,0,-124.6,0,1,1,0
0.671939,0.671939,0.671939,-125.748,0,-125.748,0,1,1,0
0.675668,0.675668,0.675668,-126.9,0,-126.9,0,1,1,0
0.67938,0.67938,0.67938,-128.06,0,-128.06,0,1,1,0
0.683074,0.683074,0.683074,-129.224,0,-129.224,0,0,0,0
0.686751,0.686751,0.686751,-130.395,0,-130.395,0,0,0,0
0.690411,0.690411,0.690411,-131.572,0,-131.572,0,0,0,0
0.694053,0.694053,0.694053,-132.756,0,-132.756,0,0,0,0
0.697677,0.697677,0.697677,-133.947,0,-133.947,0,0,0,0
0.701284,0.701284,0.701284,-135.145,0,-135.145,0,0,0,0
0.704873,0.704873,0.704873,-136.35,0,-136.35,0,0,0,0
0.708444,0.708444,0.708444,-137.563,0,-137.563,0,0,0,0
0.711997,0.711997,0.711997,-138.782,0,-138.782,0,0,0,0
0.715531,0.715531,0.715531,-140.011,0,-140.011,0,0,0,0
